,ApeCoin,Avalanche,Axie Infinity Shards,BUSD,Binance Coin,Bitcoin,Cardano,Chainlink,Cosmos,Dai,Dogecoin,Ethereum,FTX Token,LEO Token,Litecoin,Near,OKX,Optimism,Polkadot,Polygon,STEPN,Shiba Inu,Solana,Stellar,TRON,Tether,USD Coin,Uniswap Protocol Token,Wrapped Bitcoin,XRP
2017-09-24,,,,,0.15421347758029683,7.082320153498675,,0.5052129877867143,,,0.28298887122416533,7.150212659368019,,,20.444176637686148,,,,,,,,,2.907035175879397,2.1359315589353614,100.2,,,,13.442999234889058
2017-09-25,,,,,0.18189383582000834,7.594658289330172,,0.5314268692284778,,,0.36438791732909387,7.46116847530444,,,22.49720237582853,,,,,,,,,3.0251256281407035,1.6539923954372624,100.29999999999998,,,,14.123947972456005
2017-09-26,,,,,0.17020349125205572,7.517163549625986,,0.5811736669645516,,,0.3656597774244833,7.303033906581686,,,22.49720237582853,,,,,,,,,3.1055276381909547,1.7832699619771863,100.29999999999998,,,,14.475899005355778
2017-09-27,,,,,0.22845707265846363,8.134147584898548,,0.5725350014894252,,,0.36852146263910973,7.842715562718701,,,24.489971593354564,,,,,,,,,3.6306532663316577,2.3840304182509504,100.49999999999999,,,,16.059678653404745
2017-09-28,,,,,0.27125562226317146,8.102188004980672,,0.7247542448614834,,,0.35262321144674086,7.660544539550088,,,23.633468193165186,,,,,,,,,3.442211055276382,1.5826996197718632,100.49999999999999,,,,15.478194338179039
2017-09-29,,,,,0.24866749886068673,8.05804323175272,,0.9481680071492405,,,0.3462639109697933,7.402721938704511,,,22.725316346733234,,,,,,,,,3.3341708542713566,1.7661596958174905,99.95,,,,15.049732211170621
2017-09-30,,,,,0.253621034694565,8.42076032516507,,1.3383973786118557,,,0.37138314785373605,7.660544539550088,,,23.848670052509252,,,,,,,,,3.5125628140703515,1.85361216730038,99.61,,,,15.294567712318285
2017-10-01,,,,,0.30157126156650615,8.50277382118393,0.8647442499141779,1.3002680965147453,,,0.3421303656597774,7.690400346124944,,,23.586123784109496,,,,,,,,,3.4849246231155777,1.7908745247148288,100.6,,,,15.937260902830912
2017-10-02,,,,,0.3909330480096693,8.499355787561292,0.8884311706144868,1.0646410485552575,,,0.334181240063593,7.50974741481607,,,22.936214168890416,,,,,,,,,3.266331658291457,2.6806083650190113,100.49999999999999,,,,15.539403213465954
2017-10-03,,,,,0.3639858130733718,8.331080392150804,0.715413662890491,1.0291927316056002,,,0.3252782193958665,7.383239759837867,,,22.44555392958595,,,,,,,,,3.118090452261306,2.3212927756653996,100.1,,,,15.554705432287683
2017-10-04,,,,,0.3213854049020191,8.146622442074952,0.7514589769996568,1.1677092642240097,,,0.32241653418124,7.379950560808435,,,22.04527847120599,,,,,,,,,2.967336683417085,3.185361216730038,100.2,,,,16.33511859219587
2017-10-05,,,,,0.33168875943648574,8.345100123280941,0.7387572948849984,1.2064343163538875,,,0.3201907790143085,7.463698628404006,,,22.226048033055005,,,,,,,,,3.640703517587939,2.9496197718631176,100.69999999999999,,,,18.20964039785769
2017-10-06,,,,,0.30830807030058055,8.442620291610407,0.6347408170271198,1.3941018766756033,,,0.32559618441971383,7.801221051885849,,,22.41542566927778,,,,,,,,,4.618090452261306,2.8602661596958177,100.1,,,,17.857689364957917
2017-10-07,,,,,0.31028948463413186,8.565959165891655,0.7140405080672846,1.3806970509383378,,,0.33131955484896664,7.8753545377030765,,,22.626323491434967,,,,,,,,,5.21859296482412,2.281368821292775,99.42999999999999,,,,18.339709257842387
2017-10-08,,,,,0.24093998295983673,8.90561901554452,0.7044284243048404,1.183795055108728,,,0.3370429252782194,7.830570827840792,,,22.9405182060773,,,,,,,,,4.678391959798995,2.556083650190114,99.42999999999999,,,,21.415455241009944
2017-10-09,,,,,0.28274782539776894,9.225774831531494,0.7576381737040851,1.127792672028597,,,0.31033386327503976,7.5132896291554605,,,21.55461823190152,,,,,,,,,4.4321608040201,2.0209125475285172,99.8,,,,19.135424636572303
2017-10-10,,,,,0.2817571182309933,9.198488495323666,0.737384140061792,1.224307417336908,,,0.3175834658187599,7.551494940958876,,,21.769820091245588,,,,,,,,,4.723618090452261,2.4239543726235744,99.59,,,,19.755164498852334
2017-10-11,,,,,0.2851255225980305,9.315976159505144,0.7734294541709579,1.3378016085790885,,,0.32941176470588235,7.6628216773396955,,,21.860204872170094,,,,,,,,,4.9120603015075375,2.376425855513308,100.1,,,,20.13771996939556
2017-10-12,,,,,0.2665002278626484,10.490891423168783,0.9045657397871609,1.3154602323503126,,,0.334181240063593,7.663580723269566,,,25.703710080055092,,,,,,,,,4.507537688442211,1.7110266159695817,100.1,,,,18.852333588370314
2017-10-13,,,,,0.2976084328994036,10.88607018053397,1.1513903192584964,1.291331546023235,,,0.32432432432432434,8.522314685261605,,,25.415339588534042,,,,,,,,,4.4874371859296485,1.9106463878326996,99.78,,,,19.908186687069627
2017-10-14,,,,,0.29879728149953433,11.248053458818294,1.1057329213868865,1.1605600238308014,,,0.339268680445151,8.572411716632972,,,27.520013772918993,,,,,,,,,4.396984924623116,2.6045627376425853,99.24,,,,19.556235654169853
2017-10-15,,,,,0.3067229388337396,10.98432416399146,1.0308959835221423,1.2323503127792672,,,0.3430842607313196,8.515989302512693,,,28.221571834380644,,,,,,,,,4.723618090452261,2.138783269961977,99.79,,,,20.290742157612854
2017-10-16,,,,,0.28472923973132025,11.121798634949373,0.9924476484723653,1.264521894548704,,,0.36629570747217804,8.456530704672941,,,27.872944822243266,,,,,,,,,9.045226130653266,2.4049429657794676,99.91,,,,19.732211170619742
2017-10-17,,,,,0.27462402663020863,10.811375524870925,0.9340885684860969,1.1998808459934465,,,0.33895071542130367,7.998826008961803,,,25.475596109150384,,,,,,,,,11.58291457286432,2.0722433460076046,100.1,,,,17.5592960979342
2017-10-18,,,,,0.26372624779567655,10.76744317181161,0.9148644009612085,1.0908549299970212,,,0.3354531001589825,7.933042028373137,,,26.060945166566235,,,,,,,,,8.831658291457286,1.8250950570342206,100.49999999999999,,,,16.60290742157613
2017-10-19,,,,,0.25064891319423804,11.00461994555864,0.9272227943700653,0.8930592791182603,,,0.3399046104928458,7.777943643369861,,,25.686493931307563,,,,,,,,,7.824120603015075,1.7110266159695817,100.6,,,,16.365723029839327
2017-10-20,,,,,0.2421288315599675,11.573249426079325,1.0470305526948163,0.6687518617813524,,,0.32972972972972975,7.668388014158737,,,25.8629594559697,,,,,,,,,6.673366834170855,2.0247148288973382,99.72,,,,15.929609793420047
2017-10-21,,,,,0.24628980166042524,11.599396417746274,0.9752832131822865,0.7482871611557939,,,0.31160572337042924,7.5790736097441265,,,25.002152018593442,,,,,,,,,9.170854271356783,2.2243346007604563,99.71,,,,16.044376434583015
2017-10-22,,,,,0.241336265826547,11.553455728547107,0.9509097150703743,0.7882037533512064,,,0.3230524642289348,7.439409158648188,,,24.322114143066194,,,,,,,,,7.884422110552763,2.5190114068441063,100.49999999999999,,,,15.409334353481254
2017-10-23,,,,,0.23737343715944442,11.40041665250532,0.8856848609680742,0.7190944295501936,,,0.32114467408585057,7.217767747126379,,,23.512955151932513,,,,,,,,,8.638190954773869,2.965779467680608,99.82,,,,14.667176740627392
2017-10-24,,,,,0.2466860845271355,10.646267121065591,0.9272227943700653,0.7569258266309205,,,0.3370429252782194,7.501903940207422,,,23.913230610312475,,,,,,,,,9.2964824120603,2.5285171102661597,100.6,,,,15.592960979342005
2017-10-25,,,,,0.24946006459410724,11.072884063389267,0.9409543426021285,0.752755436401549,,,0.3430842607313196,7.498108710558077,,,24.184384953085996,,,,,,,,,8.834170854271356,3.802281368821293,100.8,,,,15.478194338179039
2017-10-26,,,,,0.2419306901266124,11.369519173430637,0.9316855475454858,0.6761989871909444,,,0.3370429252782194,7.477614470451607,,,23.90892657312559,,,,,,,,,8.71859296482412,2.8136882129277567,100.1,,,,15.447589900535577
2017-10-27,,,,,0.23440131565911748,11.13189824842191,0.9083419155509784,0.6761989871909444,,,0.33131955484896664,7.498361725868033,,,23.680812602220886,,,,,,,,,8.567839195979898,2.965779467680608,100.29999999999998,,,,15.309869931140016
2017-10-28,,,,,0.23420317422576234,11.058613290241649,0.8884311706144868,0.6115579386356866,,,0.32241653418124,7.422204117571154,,,23.336489627270378,,,,,,,,,7.78894472361809,3.4980988593155895,100.4,,,,15.164498852333589
2017-10-29,,,,,0.24391210446016368,11.871429410074432,0.9728801922416753,0.590110217456062,,,0.37551669316375197,7.692677483914552,,,24.42541103555135,,,,,,,,,7.590452261306532,2.5570342205323193,99.64,,,,15.416985462892121
2017-10-30,,,,,0.26372624779567655,11.826550821718456,0.9797459663577068,0.6213881441763479,,,0.3688394276629571,7.76250970946252,,,24.19729706464664,,,,,,,,,8.027638190954773,2.4904942965779466,100.1,,,,15.485845447589902
2017-10-31,,,,,0.26332996492896626,12.457940806609589,1.047373841400618,0.5671730711945189,,,0.3656597774244833,7.6825568715162955,,,23.887406387191184,,,,,,,,,7.376884422110552,2.6425855513307983,99.83,,,,15.110941086457538
2017-11-01,,,,,0.25124333749430344,13.011276034988303,0.7909371781668385,0.4751266011319631,,,0.35771065182829886,7.322769100758288,,,22.73822845829388,,,,,,,,,6.85929648241206,2.1102661596958177,99.99,,,,14.560061208875288
2017-11-02,,,,,0.25698943906160215,13.565557498663683,0.730861654651562,0.48853142686922846,,,0.356120826709062,7.208912211277905,,,23.323577515709733,,,,,,,,,6.909547738693467,2.0152091254752853,100.1,,,,15.325172149961746
2017-11-03,,,,,0.28948463413184333,13.811404877476047,0.7734294541709579,0.5010425975573428,,,0.3602543720190779,7.704569203482503,,,24.094000172161486,,,,,,,,,6.884422110552764,2.0627376425855513,100.49999999999999,,,,15.75363427697016
2017-11-04,,,,,0.3245556678357011,14.220178525634092,0.7531754205286647,0.5245755138516532,,,0.3748807631160572,7.591471359931991,,,23.599035895670138,,,,,,,,,6.8040201005025125,2.0722433460076046,100.1,,,,15.416985462892121
2017-11-05,,,,,0.3011749786997959,14.26990415601991,0.7102643323034672,0.5204051236222818,,,0.37042925278219396,7.4841928685104735,,,23.500043040371867,,,,,,,,,6.693467336683417,2.3574144486692017,100.6,,,,15.279265493496558
2017-11-06,,,,,0.3116764746676177,13.43891645630633,0.7500858221764505,0.49955317247542447,,,0.3634340222575516,7.510000430126026,,,23.457002668503055,,,,,,,,,7.2035175879396975,1.7395437262357414,99.99,,,,15.40168324407039
2017-11-07,,,,,0.3556638728724563,13.716066843606228,0.7583247511156883,0.5290437890974083,,,0.37138314785373605,7.383998805767736,,,26.048033055005597,,,,,,,,,7.587939698492462,2.1958174904942966,100.6,,,,15.723029839326703
2017-11-08,,,,,0.4020289682775565,14.375747332775118,0.8613113628561622,0.6508787607983318,,,0.37933227344992054,7.776425551510123,,,26.848583971765517,,,,,,,,,8.442211055276381,2.2433460076045626,101.89999999999999,,,,16.579954093343535
2017-11-09,,,,,0.4065862212447245,13.767897364754008,1.1064194987984897,0.6619005064045278,,,0.44038155802861684,8.087887398066458,,,27.610398553843506,,,,,,,,,9.80402010050251,2.3098859315589353,100.69999999999999,,,,16.480489671002296
2017-11-10,,,,,0.3618062573064654,12.679166756784314,0.9059388946103675,0.5528745904081024,,,0.3682034976152623,7.511012491365852,,,25.389515365412755,,,,,,,,,8.246231155778895,2.1673003802281365,101.1,,,,15.554705432287683
2017-11-11,,,,,0.33307574946997165,12.242855730400954,0.9337452797802952,0.5400655347036044,,,0.3723370429252782,7.95050008476013,,,26.745287079280367,,,,,,,,,8.190954773869345,2.138783269961977,101.49999999999999,,,,16.00612088752869
2017-11-12,,,,,0.3055340902336087,11.35121241707889,0.8273257809818058,0.5013404825737265,,,0.3370429252782194,7.742774515285919,,,25.1958336920031,,,,,,,,,7.170854271356783,1.7585551330798481,100.49999999999999,,,,14.651874521805663
2017-11-13,,,,,0.3360478709702986,12.595453899416345,0.8822519739100584,0.5472147750968126,,,0.3691573926868044,7.9598616512285165,,,26.2546268399759,,,,,,,,,7.540201005025125,2.043726235741445,100.8,,,,15.309869931140016
2017-11-14,,,,,0.3085062117339357,12.739532706526473,0.899073120494336,0.5600238308013107,,,0.37201907790143085,8.468928454860805,,,26.740983042093486,,,,,,,,,9.020100502512562,2.376425855513308,100.29999999999998,,,,15.68477429227238
2017-11-15,,,,,0.30731736313380487,14.064571096644224,0.9124613800205973,0.5445338099493595,,,0.41176470588235287,8.379867065756148,,,27.184298872342254,,,,,,,,,9.346733668341708,2.1863117870722433,100.49999999999999,,,,15.937260902830912
2017-11-16,,,,,0.31147833323426266,15.16618209120318,0.943700652248541,0.5019362526064939,,,0.41971383147853736,8.357601718479986,,,30.429542911250756,,,,,,,,,9.268844221105526,2.0912547528517114,99.88,,,,17.36036725325172
2017-11-17,,,,,0.29879728149953433,14.869315250068746,0.8829385513216615,0.4649985105749181,,,0.4130365659777425,8.393023861873882,,,28.9919944908324,,,,,,,,,8.989949748743719,1.9011406844106464,100.0,,,,17.130833970925785
2017-11-18,,,,,0.32832035506944857,15.025656494186638,0.9028492962581532,0.5144474232946082,,,0.41971383147853736,8.770775719638795,,,29.878626151329946,,,,,,,,,9.138190954773869,1.8346007604562737,100.2,,,,17.40627390971691
2017-11-19,,,,,0.31880956626840234,15.531081319075177,0.9636113971850327,0.47393506106642835,,,0.43211446740858506,8.971922891054138,,,30.885770853060173,,,,,,,,,9.170854271356783,1.8631178707224332,99.87,,,,17.75822494261668
2017-11-20,,,,,0.31880956626840234,15.92125854701515,1.0161345691726744,0.4801906464104856,,,0.4365659777424483,9.303625962406985,,,31.15262115864681,,,,,,,,,9.703517587939698,2.043726235741445,100.4,,,,18.40856924254017
2017-11-21,,,,,0.31425231330123443,15.641790848784648,0.9732234809474769,0.4694667858206732,,,0.43751987281399046,9.121707954548329,,,30.089523973487132,,,,,,,,,9.515075376884422,2.0152091254752853,99.76,,,,17.73527161438409
2017-11-22,,,,,0.31880956626840234,15.901677269651568,0.9838654308273258,0.5049151027703307,,,0.5860095389507154,9.635835064379746,,,31.001979857105965,,,,,,,,,10.628140703517587,2.4049429657794676,100.29999999999998,,,,18.247895944912013
2017-11-23,,,,,0.30830807030058055,15.474635486990614,0.9409543426021285,0.4900208519511469,,,0.607631160572337,10.286843456897577,,,31.39364724111216,,,,,,,,,10.143216080402011,2.2148288973384034,100.2,,,,18.362662586074983
2017-11-24,,,,,0.3413976896708871,15.836502899728409,0.9684174390662548,0.5755138516532619,,,0.6038155802861686,11.902599226279182,,,33.37350434707756,,,,,,,,,10.158291457286433,1.9961977186311783,100.69999999999999,,,,18.439173680183625
2017-11-25,,,,,0.3754780162079693,16.906115692520647,1.0460006865774116,0.5382782246053024,,,0.6594594594594595,11.755344315884555,,,38.21554618231902,,,,,,,,,10.874371859296481,1.9011406844106464,100.6,,,,19.035960214231064
2017-11-26,,,,,0.3709207632408013,17.99473043494381,1.2540336422931686,0.5379803395889187,,,0.6213036565977742,11.905382394688703,,,37.11801669966428,,,,,,,,,12.21105527638191,1.977186311787072,102.1,,,,18.74521805661821
2017-11-27,,,,,0.3859795121757911,18.795708958106108,1.730861654651562,0.5540661304736372,,,0.6248012718600955,12.024299590368214,,,39.162434363432894,,,,,,,,,15.201005025125628,1.9866920152091252,100.89999999999999,,,,18.898240244835502
2017-11-28,,,,,0.3796389863084269,19.12947897581036,4.098867147270855,0.5278522490318737,,,0.7503974562798092,11.797344857337318,,,40.552638374795556,,,,,,,,,20.072864321608037,2.1482889733840302,100.1,,,,21.384850803366493
2017-11-29,,,,,0.3518991856387089,18.99781709310337,3.087195331273601,0.4453380994935955,,,0.6499205087440381,10.814380378156683,,,36.760781613153135,,,,,,,,,16.600502512562816,2.043726235741445,102.0,,,,18.003060443764348
2017-11-30,,,,,0.39212189660980007,19.208113060055428,4.136628904909029,0.5001489425081918,,,0.6527821939586645,11.002370753454292,,,36.98889558405784,,,,,,,,,18.246231155778894,2.0912547528517114,101.49999999999999,,,,18.02601377199694
2017-12-01,,,,,0.40995462561176166,20.974502627830592,4.562306900102986,0.5296395591301758,,,0.6763116057233705,11.678680676967764,,,42.67452870792804,,,,,,,,,21.979899497487438,1.958174904942966,100.8,,,,18.921193573068095
2017-12-02,,,,,0.411936039945313,21.073490426416104,4.57603844833505,0.6184092940125112,,,0.6591414944356121,11.587089134763543,,,42.74769734010502,,,,,,,,,23.419597989949747,1.920152091254753,100.2,,,,18.67635807192043
2017-12-03,,,,,0.4489884879827221,21.717471134030173,4.582904222451082,0.6958593982722668,,,0.6950715421303657,11.709801560092401,,,43.341654471894635,,,,,,,,,22.477386934673365,1.9011406844106464,100.69999999999999,,,,18.737566947207345
2017-12-04,,,,,0.508827200855971,22.44684474943689,4.6618606247854455,0.6803693774203157,,,0.7748807631160571,11.81404386779444,,,44.70603426013601,,,,,,,,,24.37437185929648,2.0152091254752853,100.4,,,,18.837031369548583
2017-12-05,,,,,0.5116011809229427,22.530306564787374,4.301407483693787,0.9439976169198689,,,0.783147853736089,11.485883010780983,,,43.251269690970126,,,,,,,,,30.778894472361806,1.9391634980988595,99.72,,,,17.880642693190513
2017-12-06,,,,,0.5121956052230082,26.551690710054963,4.071404050806729,0.8528448019064642,,,0.8222575516693165,10.68939081503822,,,42.597056038564176,,,,,,,,,35.12562814070352,3.6692015209125475,101.29999999999998,,,,16.694720734506504
2017-12-07,,,,,0.5379539915591749,32.539506289181865,3.542739443872297,0.7700327673518023,,,0.8476947535771064,10.655739778814016,,,41.31875699406043,,,,,,,,,31.65829145728643,3.4600760456273765,101.49999999999999,,,,15.57000765110941
2017-12-08,,,,,0.557966276328043,30.989418385853895,4.023343631994507,0.7238605898123325,,,0.8578696343402226,11.429713611970662,,,53.90376172850133,,,,,,,,,33.54271356783919,3.840304182509506,101.1,,,,17.880642693190513
2017-12-09,,,,,0.5324060314252312,28.664016177920043,4.136628904909029,0.7241584748287161,,,0.8146263910969793,11.96408194659859,,,67.13437204097443,,,,,,,,,33.14070351758793,4.173003802281369,101.29999999999998,,,,18.003060443764348
2017-12-10,,,,,0.4983257048881492,29.081479742067845,3.748712667353245,0.7593089067619899,,,0.802543720190779,11.043865264287142,,,63.63088577085306,,,,,,,,,28.643216080402013,3.935361216730038,101.1,,,,17.37566947207345
2017-12-11,,,,,0.5403316887594365,32.31194635579683,4.05423961551665,0.7491808162049448,,,0.841335453100159,12.987022844752335,,,92.3388138073513,,,,,,,,,35.27638190954774,4.714828897338403,101.0,,,,18.752869166029075
2017-12-12,,,,,0.531811607125166,32.99059017274781,4.613800205973224,0.6806672624366994,,,0.9942766295707473,16.61096112925793,,,141.3962296634243,,,,,,,,,36.93467336683416,7.2908745247148286,104.5,,,,27.199693955623566
2017-12-13,,,,,0.5500406189938378,31.45135500894482,4.558874013044971,0.7756925826630922,,,1.0769475357710652,17.68804730374235,,,131.38934320392528,,,,,,,,,36.40703517587939,13.992395437262358,101.69999999999999,,,,35.07268553940322
2017-12-14,,,,,0.6338544453030572,31.801056539296958,8.465499485066942,0.9562109025915996,,,1.1475357710651828,17.54863586795637,,,120.43126452612552,,,,,,,,,46.68341708542713,16.673003802281368,101.0,,,,65.08798775822494
2017-12-15,,,,,0.8242683627573362,33.996592780495035,7.3601098523858575,0.9588918677390528,,,1.1631160572337043,17.313078614386956,,,129.23732461048462,,,,,,,,,48.99497487437186,17.585551330798477,100.49999999999999,,,,56.442234123947976
2017-12-16,,,,,0.9318591610691712,37.357929529029725,13.676622039134912,1.0140005957700327,,,1.7936406995230525,17.52965971970964,,,129.99913919256264,,,,,,,,,57.738693467336674,34.08745247148289,101.29999999999998,,,,56.59525631216526
2017-12-17,,,,,1.2074738948661556,36.81764848556006,16.666666666666668,1.232648197795651,,,1.857233704292528,18.159161810881177,,,137.54411638116554,,,,,,,,,66.08040201005025,32.48098859315589,100.89999999999999,,,,54.4299923488906
2017-12-18,,,,,1.1963779745982683,36.637303762386026,18.06041881222108,1.4435507893952932,,,1.9936406995230527,19.88675034726351,,,153.87363346819316,,,,,,,,,68.74371859296483,43.30798479087453,100.6,,,,57.827084927314466
2017-12-19,,,,,1.1462481919594207,33.83988462881313,18.129076553381395,1.268394399761692,,,1.7198728139904609,20.557493933957943,,,149.29413790135146,,,,,,,,,64.44723618090453,40.17110266159696,101.4,,,,56.18974751338944
2017-12-20,,,,,1.0222116546791098,31.789585850190484,16.924133196017852,1.1266011319630622,,100.0,2.0273449920508746,20.220224525786055,,,131.19135749332872,,,,,,,,,62.663316582914575,44.5722433460076,99.96000000000001,,,,54.65952563121653
2017-12-21,,,,,1.027363331946343,30.187068787057665,16.285616203226915,1.2794161453678878,,100.0,2.3847376788553256,19.97277555264869,,,132.43092020315055,,,,,,,,,62.06030150753769,45.90304182509505,101.1,,,,85.69242540168325
2017-12-22,,,,,0.8708315995957915,26.38832028944758,14.160659114315138,1.310694072088174,,100.0,1.9303656597774246,16.64410613486222,,,112.80451063097183,,,,,,,,,51.25628140703517,34.72433460076046,102.49999999999999,,,,76.51109410864576
2017-12-23,,,,,0.9556361330717867,27.80089509996879,14.208719533127361,1.7560321715817693,,100.0,2.210174880763116,17.722204370586468,,,122.28200051648446,,,,,,,,,55.82914572864321,45.750950570342205,108.1,,,,77.27620504973221
2017-12-24,,,,,1.0475737581485665,26.629668222869697,13.14109165808445,1.6160262138814416,,100.0,2.6569157392686806,17.1015578152634,,,117.17310837565637,,,,,,,,,53.16582914572864,36.23574144486692,102.1,,,,74.84315225707728
2017-12-25,,,,,1.2966375398759633,26.71374798780167,14.122897356676967,1.4935954721477507,,100.0,2.7481717011128772,18.296549124187507,,,115.4385813893432,,,,,,,,,55.778894472361806,31.7680608365019,101.0,,,,75.01912777352717
2017-12-26,,,,,1.848065148903287,30.427373930561004,14.630964641263306,1.5302353291629431,,101.0,2.982193958664547,19.06419757459524,,,120.29353533614531,,,,,,,,,55.804020100502505,35.76996197718631,100.4,,,,81.86687069625096
2017-12-27,,,,,1.9893399908854938,29.77095698761938,14.140061791967046,1.4974679773607387,,101.0,2.8117647058823527,18.721614844914267,,,113.65670999397435,,,,,,,,,57.03517587939698,34.68631178707224,99.8,,,,92.57842387146137
2017-12-28,,,,,1.8686718579722206,27.80522074703925,13.985581874356335,1.5052129877867142,,110.00000000000001,2.6222575516693167,18.133354249265622,,,107.54067315141602,,,,,,,,,54.62311557788945,37.870722433460074,101.49999999999999,,,,96.40397857689365
2017-12-29,,,,,1.7236323287562663,27.79338315036876,18.135942327497425,1.4590408102472447,,110.00000000000001,2.932591414944356,18.71301232437575,,,104.64405612464492,,,,,,,,,79.64824120603015,33.6787072243346,100.1,,,,147.6664116296863
2017-12-30,,,,,1.5245001882343618,24.199523560872667,20.254033642293166,1.6431337503723564,,110.00000000000001,2.4394276629570744,17.53370796466894,,,91.27571662219161,,,,,,,,,77.63819095477386,35.655893536121674,101.49999999999999,,,,142.31063504208112
2017-12-31,,,,,1.709762428421407,26.746402760998727,24.373498111912117,1.7846291331546023,,110.00000000000001,2.838473767885532,18.755265881138467,,,97.49505035723509,,,,,,,,,88.94472361809044,46.21673003802281,100.8,,,,151.49196633511858
2018-01-01,,,,,1.6802393548514931,25.9633061538509,24.10573292138689,2.1444742329460826,,110.00000000000001,2.763434022257552,19.158825300518938,,,96.55677025049496,,,,,,,,,121.60804020100502,55.038022813688215,100.29999999999998,,,,156.8477429227238
2018-01-02,,,,,1.7335394004240228,28.491588933758894,26.158599382080332,1.980935358951445,,110.00000000000001,2.8492845786963437,21.809160672312284,,,108.37996040285789,,,,,,,,,139.69849246231155,95.02851711026616,100.49999999999999,,,,167.5592960979342
